"","CountryName","CountryCode","Year","Percentage"
"523","Finland","FIN",2002,"51.144130174948"
"524","Fragile and conflict affected situations","FCS",2002,"49.9701589240402"
"525","France","FRA",2002,"51.1339153082699"
"526","French Polynesia","PYF",2002,"48.628750530543"
"527","Gabon","GAB",2002,"50.1867836598427"
"528","Gambia, The","GMB",2002,"50.3976526259603"
"529","Georgia","GEO",2002,"52.7646342119286"
"530","Germany","DEU",2002,"51.0714642989032"
"531","Ghana","GHA",2002,"49.6754047277009"
"532","Greece","GRC",2002,"50.6372071354558"
"533","Grenada","GRD",2002,"50.4760039177277"
"534","Guam","GUM",2002,"48.9897672998773"
"535","Guatemala","GTM",2002,"51.1784187490955"
"536","Guinea","GIN",2002,"50.1183471619886"
"537","Guinea-Bissau","GNB",2002,"50.5129458810945"
"538","Guyana","GUY",2002,"50.1355793983908"
"539","Haiti","HTI",2002,"50.6089993150901"
"540","Heavily indebted poor countries (HIPC)","HPC",2002,"50.1840197611245"
"541","High income","HIC",2002,"50.9682777085227"
"542","High income: nonOECD","NOC",2002,"51.2546424538281"
"543","High income: OECD","OEC",2002,"50.8897641199521"
"544","Honduras","HND",2002,"49.9979150641768"
"545","Hong Kong SAR, China","HKG",2002,"51.6739256180564"
"546","Hungary","HUN",2002,"52.477684869574"
"547","Iceland","ISL",2002,"49.8649190385721"
"548","India","IND",2002,"48.1896348689179"
"549","Indonesia","IDN",2002,"49.9037685151615"
"550","Iran, Islamic Rep.","IRN",2002,"49.1436056750614"
"551","Iraq","IRQ",2002,"49.4896105014983"
"552","Ireland","IRL",2002,"50.1700891560004"
"553","Israel","ISR",2002,"50.7015864036736"
"554","Italy","ITA",2002,"51.4462799560918"
"555","Jamaica","JAM",2002,"50.3447158186702"
"556","Japan","JPN",2002,"51.1370875905743"
"557","Jordan","JOR",2002,"48.0429282831218"
"558","Kazakhstan","KAZ",2002,"52.0711623318999"
"559","Kenya","KEN",2002,"50.0951731892654"
"560","Kiribati","KIR",2002,"50.7436199809945"
"561","Korea, Dem. Rep.","PRK",2002,"51.2366347409824"
"562","Korea, Rep.","KOR",2002,"49.885133667763"
"563","Kuwait","KWT",2002,"41.1282847300603"
"564","Kyrgyz Republic","KGZ",2002,"50.6001986109959"
"565","Lao PDR","LAO",2002,"50.347143215432"
"566","Latin America & Caribbean (all income levels)","LCN",2002,"50.4792517677607"
"567","Latin America & Caribbean (developing only)","LAC",2002,"50.4334532001213"
"568","Latvia","LVA",2002,"54.0499522819007"
"569","Least developed countries: UN classification","LDC",2002,"50.0949461004275"
"570","Lebanon","LBN",2002,"49.9038560344177"
"571","Lesotho","LSO",2002,"51.499558734927"
"572","Liberia","LBR",2002,"49.9628257388527"
"573","Libya","LBY",2002,"48.0020353943332"
"574","Lithuania","LTU",2002,"53.3030769405561"
"575","Low & middle income","LMY",2002,"49.3003300411774"
"576","Low income","LIC",2002,"50.387802759533"
"577","Lower middle income","LMC",2002,"49.0910523112301"
"578","Luxembourg","LUX",2002,"50.7201467562409"
"579","Macao SAR, China","MAC",2002,"51.8598399740645"
"580","Macedonia, FYR","MKD",2002,"50.049489674699"
"581","Madagascar","MDG",2002,"50.2132793866454"
"582","Malawi","MWI",2002,"50.3464791927138"
"583","Malaysia","MYS",2002,"49.2755771386884"
"584","Maldives","MDV",2002,"49.4911200184734"
"585","Mali","MLI",2002,"49.9607310984877"
"586","Malta","MLT",2002,"50.5476188041355"
"587","Mauritania","MRT",2002,"49.8627573602822"
"588","Mauritius","MUS",2002,"50.4489026408338"
"589","Mexico","MEX",2002,"50.3395731037412"
"590","Micronesia, Fed. Sts.","FSM",2002,"49.3657870876681"
"591","Middle East & North Africa (all income levels)","MEA",2002,"48.8678397225993"
"592","Middle East & North Africa (developing only)","MNA",2002,"49.4899015561979"
"593","Middle income","MIC",2002,"49.1922096535689"
"594","Moldova","MDA",2002,"52.1296149758407"
"595","Mongolia","MNG",2002,"50.1387147877453"
"596","Montenegro","MNE",2002,"50.7395569666674"
"597","Morocco","MAR",2002,"50.5442332269566"
"598","Mozambique","MOZ",2002,"51.8627257675768"
"599","Myanmar","MMR",2002,"51.1375098500816"
"600","Namibia","NAM",2002,"50.9449883514179"
"601","Nepal","NPL",2002,"50.3496904531714"
"602","Netherlands","NLD",2002,"50.5233781113179"
"603","New Caledonia","NCL",2002,"49.5767130146393"
"604","New Zealand","NZL",2002,"50.9957732738133"
"605","Nicaragua","NIC",2002,"50.5642206021344"
"606","Niger","NER",2002,"49.9061898936493"
"607","Nigeria","NGA",2002,"49.3300925334928"
"608","North America","NAC",2002,"50.6058028224061"
"609","Norway","NOR",2002,"50.4832012412832"
"610","OECD members","OED",2002,"50.8359601719911"
"611","Oman","OMN",2002,"44.5729882408038"
"612","Other small states","OSS",2002,"50.3893886203719"
"613","Pacific island small states","PSS",2002,"49.0227551941431"
"614","Pakistan","PAK",2002,"48.4255229577916"
"615","Panama","PAN",2002,"49.6345629892315"
"616","Papua New Guinea","PNG",2002,"49.0157225428618"
"617","Paraguay","PRY",2002,"49.3849724477024"
"618","Peru","PER",2002,"50.0278274168605"
"619","Philippines","PHL",2002,"49.7103600448238"
"620","Poland","POL",2002,"51.4798702883121"
"621","Portugal","PRT",2002,"51.670802279245"
"622","Puerto Rico","PRI",2002,"51.927423001637"
"623","Qatar","QAT",2002,"36.0438722043923"
"624","Romania","ROM",2002,"51.1472457334317"
"625","Russian Federation","RUS",2002,"53.3017537090555"
"626","Rwanda","RWA",2002,"52.1341595162635"
"627","Samoa","WSM",2002,"48.0089698287578"
"628","Sao Tome and Principe","STP",2002,"50.3400076877381"
"629","Saudi Arabia","SAU",2002,"44.7174756845544"
"630","Senegal","SEN",2002,"50.878462656903"
"631","Serbia","SRB",2002,"51.0131379186404"
"632","Seychelles","SYC",2002,"50.2318778538813"
"633","Sierra Leone","SLE",2002,"50.6600403332856"
"634","Singapore","SGP",2002,"50.1793717853186"
"635","Slovak Republic","SVK",2002,"51.4622094966465"
"636","Slovenia","SVN",2002,"51.2011690993558"
"637","Small states","SST",2002,"50.284546403819"
"638","Solomon Islands","SLB",2002,"48.7462433288188"
"639","Somalia","SOM",2002,"50.3732303863845"
"640","South Africa","ZAF",2002,"50.8136252714723"
"641","South Asia","SAS",2002,"48.3568684210061"
"642","South Sudan","SSD",2002,"50.1592302312229"
"643","Spain","ESP",2002,"50.8225015009989"
"644","Sri Lanka","LKA",2002,"50.3331922779135"
"645","St. Lucia","LCA",2002,"51.0566852663246"
"646","St. Vincent and the Grenadines","VCT",2002,"49.5681923254739"
"647","Sub-Saharan Africa (all income levels)","SSF",2002,"50.1352670140905"
"648","Sub-Saharan Africa (developing only)","SSA",2002,"50.1363877743115"
"649","Sudan","SDN",2002,"49.8163407493912"
"650","Suriname","SUR",2002,"49.5668053410547"
"651","Swaziland","SWZ",2002,"51.4131002268538"
"652","Sweden","SWE",2002,"50.5194684095949"
"653","Switzerland","CHE",2002,"51.1273214127412"
"654","Syrian Arab Republic","SYR",2002,"49.0287671949339"
"655","Tajikistan","TJK",2002,"49.8160623290218"
"656","Tanzania","TZA",2002,"50.2808385217546"
"657","Thailand","THA",2002,"50.5891239845961"
"658","Timor-Leste","TMP",2002,"49.2898706691833"
"659","Togo","TGO",2002,"51.046073841902"
"660","Tonga","TON",2002,"49.3954850765113"
"661","Trinidad and Tobago","TTO",2002,"50.328366618669"
"662","Tunisia","TUN",2002,"49.9742959570901"
"663","Turkey","TUR",2002,"50.8135151915142"
"664","Turkmenistan","TKM",2002,"50.6467584255545"
"665","Uganda","UGA",2002,"50.2524511754591"
"666","Ukraine","UKR",2002,"53.5196360992993"
"667","United Arab Emirates","ARE",2002,"31.432826762049"
"668","United Kingdom","GBR",2002,"51.1956369879986"
"669","United States","USA",2002,"50.6213988410413"
"670","Upper middle income","UMC",2002,"49.3046682851796"
"671","Uruguay","URY",2002,"51.6503844917167"
"672","Uzbekistan","UZB",2002,"50.5567490552114"
"673","Vanuatu","VUT",2002,"48.9046541243678"
"674","Venezuela, RB","VEN",2002,"49.8546112362925"
"675","Vietnam","VNM",2002,"50.7518382399616"
"676","Virgin Islands (U.S.)","VIR",2002,"52.1753968473579"
"677","West Bank and Gaza","WBG",2002,"49.2947602522045"
"678","World","WLD",2002,"49.640789953083"
"679","Yemen, Rep.","YEM",2002,"49.4699979508389"
"680","Zambia","ZMB",2002,"50.2821100723897"
"681","Zimbabwe","ZWE",2002,"50.2966450355362"
"682","Afghanistan","AFG",2003,"48.3381442023785"
"683","Albania","ALB",2003,"49.5572890349674"
"684","Algeria","DZA",2003,"49.4015999932829"
"685","Angola","AGO",2003,"50.6037152676574"
"686","Antigua and Barbuda","ATG",2003,"52.6574705824187"
"687","Arab World","ARB",2003,"48.8648650744939"
"688","Argentina","ARG",2003,"51.0816005700939"
"689","Armenia","ARM",2003,"52.0467853590742"
"690","Aruba","ABW",2003,"52.2661444106581"
"691","Australia","AUS",2003,"50.1114224265154"
"692","Austria","AUT",2003,"51.4173071164787"
"693","Azerbaijan","AZE",2003,"50.9189114160173"
"694","Bahamas, The","BHS",2003,"51.2739226683811"
"695","Bahrain","BHR",2003,"41.2985904581832"
"696","Bangladesh","BGD",2003,"48.9965647517874"
"697","Barbados","BRB",2003,"51.9857783523898"
"698","Belarus","BLR",2003,"53.1839053852531"
"699","Belgium","BEL",2003,"51.0755292763814"
"700","Belize","BLZ",2003,"49.6975461855149"
"701","Benin","BEN",2003,"50.7036622056149"
"702","Bhutan","BTN",2003,"47.4276287402226"
"703","Bolivia","BOL",2003,"49.8623448144356"
"704","Bosnia and Herzegovina","BIH",2003,"50.1655483844264"
"705","Botswana","BWA",2003,"50.1434459506484"
"706","Brazil","BRA",2003,"50.6281605485771"
"707","Brunei Darussalam","BRN",2003,"49.0088883930232"
"708","Bulgaria","BGR",2003,"51.3130552421185"
"709","Burkina Faso","BFA",2003,"50.7491386857437"
"710","Burundi","BDI",2003,"50.5972600444657"
"711","Cabo Verde","CPV",2003,"51.3492192143513"
"712","Cambodia","KHM",2003,"51.4587732304635"
"713","Cameroon","CMR",2003,"50.1352811040114"
"714","Canada","CAN",2003,"50.4556962834569"
"715","Caribbean small states","CSS",2003,"50.4422299656552"
"716","Central African Republic","CAF",2003,"50.8282071137162"
"717","Central Europe and the Baltics","CEB",2003,"51.6498343493856"
"718","Chad","TCD",2003,"50.1277594436146"
"719","Channel Islands","CHI",2003,"51.0063538419038"
"720","Chile","CHL",2003,"50.673960161401"
"721","China","CHN",2003,"48.5991791492743"
"722","Colombia","COL",2003,"50.588578560423"
"723","Comoros","COM",2003,"49.6510602205259"
"724","Congo, Dem. Rep.","ZAR",2003,"50.3361798044675"
"725","Congo, Rep.","COG",2003,"50.0623731076455"
"726","Costa Rica","CRI",2003,"49.8413463985439"
"727","Cote d'Ivoire","CIV",2003,"48.5408230802333"
"728","Croatia","HRV",2003,"51.8670630261183"
"729","Cuba","CUB",2003,"49.7477671766429"
"730","Curacao","CUW",2003,"53.0259118357016"
"731","Cyprus","CYP",2003,"49.5431548364474"
"732","Czech Republic","CZE",2003,"51.3598422851265"
"733","Denmark","DNK",2003,"50.5134077893676"
"734","Djibouti","DJI",2003,"49.7412298323148"
"735","Dominican Republic","DOM",2003,"49.9475175459109"
"736","East Asia & Pacific (all income levels)","EAS",2003,"49.2737150106438"
"737","East Asia & Pacific (developing only)","EAP",2003,"49.1028278266654"
"738","Ecuador","ECU",2003,"49.8995078858656"
"739","Egypt, Arab Rep.","EGY",2003,"49.6625785323382"
"740","El Salvador","SLV",2003,"52.1152347367677"
"741","Equatorial Guinea","GNQ",2003,"48.7058005494468"
"742","Eritrea","ERI",2003,"50.1804038684373"
"743","Estonia","EST",2003,"53.4399696989562"
"744","Ethiopia","ETH",2003,"50.124767558778"
"745","Euro area","EMU",2003,"51.1366077319916"
"746","Europe & Central Asia (all income levels)","ECS",2003,"51.6512292326033"
"747","Europe & Central Asia (developing only)","ECA",2003,"51.5559861849488"
"748","European Union","EUU",2003,"51.1907543034395"
"749","Fiji","FJI",2003,"49.0955467986569"
"750","Finland","FIN",2003,"51.1171698185584"
"751","Fragile and conflict affected situations","FCS",2003,"49.9530604319579"
"752","France","FRA",2003,"51.1580338311228"
"753","French Polynesia","PYF",2003,"48.6625679981974"
"754","Gabon","GAB",2003,"50.1045829087932"
"755","Gambia, The","GMB",2003,"50.409562000822"
"756","Georgia","GEO",2003,"52.8058718621292"
"757","Germany","DEU",2003,"51.0551685378506"
"758","Ghana","GHA",2003,"49.7922473415441"
"759","Greece","GRC",2003,"50.6837291369115"
"760","Grenada","GRD",2003,"50.4156450557287"
"761","Guam","GUM",2003,"49.0036306495251"
"762","Guatemala","GTM",2003,"51.1910990121484"
"763","Guinea","GIN",2003,"50.0774760999537"
"764","Guinea-Bissau","GNB",2003,"50.471636194493"
"765","Guyana","GUY",2003,"50.3119709859576"
"766","Haiti","HTI",2003,"50.6022187799217"
"767","Heavily indebted poor countries (HIPC)","HPC",2003,"50.1755525819687"
"768","High income","HIC",2003,"50.9540599670106"
"769","High income: nonOECD","NOC",2003,"51.2201904432178"
"770","High income: OECD","OEC",2003,"50.8811958285986"
"771","Honduras","HND",2003,"50.0019015125174"
"772","Hong Kong SAR, China","HKG",2003,"51.8457932362981"
"773","Hungary","HUN",2003,"52.5016637132818"
"774","Iceland","ISL",2003,"49.8112647675831"
"775","India","IND",2003,"48.1834453130249"
"776","Indonesia","IDN",2003,"49.8726624801575"
"777","Iran, Islamic Rep.","IRN",2003,"49.0398699840872"
"778","Iraq","IRQ",2003,"49.4690334058435"
"779","Ireland","IRL",2003,"50.1158380652643"
"780","Israel","ISR",2003,"50.6874135733633"
"781","Italy","ITA",2003,"51.4102349189562"
"782","Jamaica","JAM",2003,"50.4098949930656"
"783","Japan","JPN",2003,"51.1622216719177"
"784","Jordan","JOR",2003,"48.0936980544321"
"785","Kazakhstan","KAZ",2003,"52.0451771822837"
"786","Kenya","KEN",2003,"50.0681721741349"
"787","Kiribati","KIR",2003,"50.7357242496513"
"788","Korea, Dem. Rep.","PRK",2003,"51.2191240177212"
"789","Korea, Rep.","KOR",2003,"49.9287134726297"
"790","Kuwait","KWT",2003,"41.0346790280311"
"791","Kyrgyz Republic","KGZ",2003,"50.5645268426193"
"792","Lao PDR","LAO",2003,"50.440517777101"
"793","Latin America & Caribbean (all income levels)","LCN",2003,"50.4870410156915"
"794","Latin America & Caribbean (developing only)","LAC",2003,"50.4410221638839"
"795","Latvia","LVA",2003,"54.0871537850041"
"796","Least developed countries: UN classification","LDC",2003,"50.0870641263976"
"797","Lebanon","LBN",2003,"49.6205015096729"
"798","Lesotho","LSO",2003,"51.4152786687017"
"799","Liberia","LBR",2003,"49.9301586122881"
"800","Libya","LBY",2003,"48.1013933265658"
"801","Lithuania","LTU",2003,"53.3493245802298"
"802","Low & middle income","LMY",2003,"49.295082130433"
"803","Low income","LIC",2003,"50.3687739585845"
"804","Lower middle income","LMC",2003,"49.0860108481337"
"805","Luxembourg","LUX",2003,"50.7069867052966"
"806","Macao SAR, China","MAC",2003,"51.951618843094"
"807","Macedonia, FYR","MKD",2003,"50.0769921346094"
"808","Madagascar","MDG",2003,"50.2123799127587"
"809","Malawi","MWI",2003,"50.309872001731"
"810","Malaysia","MYS",2003,"49.37089211921"
"811","Maldives","MDV",2003,"49.5749094902982"
"812","Mali","MLI",2003,"49.9112778724425"
"813","Malta","MLT",2003,"50.5622725074452"
"814","Mauritania","MRT",2003,"49.8315452454478"
"815","Mauritius","MUS",2003,"50.4501390196017"
"816","Mexico","MEX",2003,"50.3296736976685"
"817","Micronesia, Fed. Sts.","FSM",2003,"49.3090922708209"
"818","Middle East & North Africa (all income levels)","MEA",2003,"48.8063056214374"
"819","Middle East & North Africa (developing only)","MNA",2003,"49.4611638304258"
"820","Middle income","MIC",2003,"49.186793920995"
"821","Moldova","MDA",2003,"52.1297384318954"
"822","Mongolia","MNG",2003,"50.1730426136421"
"823","Montenegro","MNE",2003,"50.8003945813433"
"824","Morocco","MAR",2003,"50.5925313335582"
"825","Mozambique","MOZ",2003,"51.7912340198678"
"826","Myanmar","MMR",2003,"51.1383432578617"
"827","Namibia","NAM",2003,"51.0178835877853"
"828","Nepal","NPL",2003,"50.345720960718"
"829","Netherlands","NLD",2003,"50.5227086002152"
"830","New Caledonia","NCL",2003,"49.6707436045671"
"831","New Zealand","NZL",2003,"51.0194405992744"
"832","Nicaragua","NIC",2003,"50.5880505472749"
"833","Niger","NER",2003,"49.8732350235197"
"834","Nigeria","NGA",2003,"49.3085210903206"
"835","North America","NAC",2003,"50.5874936425688"
"836","Norway","NOR",2003,"50.4765567326259"
"837","OECD members","OED",2003,"50.8277977568902"
"838","Oman","OMN",2003,"44.5483265725397"
"839","Other small states","OSS",2003,"50.3468193812203"
"840","Pacific island small states","PSS",2003,"49.0331959986191"
"841","Pakistan","PAK",2003,"48.4356053889559"
"842","Panama","PAN",2003,"49.6485101846645"
"843","Papua New Guinea","PNG",2003,"49.0136864857665"
"844","Paraguay","PRY",2003,"49.3806468961552"
"845","Peru","PER",2003,"50.0293770037179"
"846","Philippines","PHL",2003,"49.7445865118355"
"847","Poland","POL",2003,"51.4959717670388"
"848","Portugal","PRT",2003,"51.6288539009939"
"849","Puerto Rico","PRI",2003,"51.9567641656062"
"850","Qatar","QAT",2003,"36.1805841371517"
"851","Romania","ROM",2003,"51.1764533116196"
"852","Russian Federation","RUS",2003,"53.3572180442303"
"853","Rwanda","RWA",2003,"52.2022469659421"
"854","Samoa","WSM",2003,"48.0760030842484"
"855","Sao Tome and Principe","STP",2003,"50.327623550633"
"856","Saudi Arabia","SAU",2003,"44.5357878475908"
"857","Senegal","SEN",2003,"50.9057444169199"
"858","Serbia","SRB",2003,"51.054906585793"
"859","Seychelles","SYC",2003,"50.2197866262462"
"860","Sierra Leone","SLE",2003,"50.6720634567499"
"861","Singapore","SGP",2003,"50.2406715817149"
"862","Slovak Republic","SVK",2003,"51.4794690644481"
"863","Slovenia","SVN",2003,"51.2339662345396"
"864","Small states","SST",2003,"50.2713430448148"
"865","Solomon Islands","SLB",2003,"48.8217819120336"
"866","Somalia","SOM",2003,"50.36201795623"
"867","South Africa","ZAF",2003,"50.8420299651382"
"868","South Asia","SAS",2003,"48.3548357252388"
"869","South Sudan","SSD",2003,"50.1425991323647"
"870","Spain","ESP",2003,"50.7704966643528"
"871","Sri Lanka","LKA",2003,"50.4516878568969"
"872","St. Lucia","LCA",2003,"51.0685121192827"
"873","St. Vincent and the Grenadines","VCT",2003,"49.5394724698673"
"874","Sub-Saharan Africa (all income levels)","SSF",2003,"50.1278370499809"
"875","Sub-Saharan Africa (developing only)","SSA",2003,"50.1289817939421"
"876","Sudan","SDN",2003,"49.8203887782702"
"877","Suriname","SUR",2003,"49.660508447813"
"878","Swaziland","SWZ",2003,"51.3100338343066"
"879","Sweden","SWE",2003,"50.4928140968627"
"880","Switzerland","CHE",2003,"51.1116543283647"
"881","Syrian Arab Republic","SYR",2003,"48.9126513298197"
"882","Tajikistan","TJK",2003,"49.7798135000676"
"883","Tanzania","TZA",2003,"50.309619416448"
"884","Thailand","THA",2003,"50.5915153394187"
"885","Timor-Leste","TMP",2003,"49.300055625431"
"886","Togo","TGO",2003,"51.0077706016339"
"887","Tonga","TON",2003,"49.5733188763729"
"888","Trinidad and Tobago","TTO",2003,"50.3646269777236"
"889","Tunisia","TUN",2003,"50.05304101483"
"890","Turkey","TUR",2003,"50.8195587470995"
"891","Turkmenistan","TKM",2003,"50.6547281475445"
"892","Uganda","UGA",2003,"50.229596273671"
"893","Ukraine","UKR",2003,"53.5526837824691"
"894","United Arab Emirates","ARE",2003,"30.8395834516981"
"895","United Kingdom","GBR",2003,"51.1444812281421"
"896","United States","USA",2003,"50.6018841940579"
"897","Upper middle income","UMC",2003,"49.2997302291951"
"898","Uruguay","URY",2003,"51.6801743545673"
"899","Uzbekistan","UZB",2003,"50.6053373912534"
"900","Vanuatu","VUT",2003,"48.9271874670165"
"901","Venezuela, RB","VEN",2003,"49.8850838669846"
"902","Vietnam","VNM",2003,"50.7579879834847"
"903","Virgin Islands (U.S.)","VIR",2003,"52.154272517321"
"904","West Bank and Gaza","WBG",2003,"49.2917182276591"
"905","World","WLD",2003,"49.6314001924718"
"906","Yemen, Rep.","YEM",2003,"49.4820329418605"
"907","Zambia","ZMB",2003,"50.2538332292141"
"908","Zimbabwe","ZWE",2003,"50.3417993289892"
"909","Afghanistan","AFG",2004,"48.2944018791609"
"910","Albania","ALB",2004,"49.6791631306307"
"911","Algeria","DZA",2004,"49.4382081361236"
"912","Angola","AGO",2004,"50.5800468329912"
"913","Antigua and Barbuda","ATG",2004,"52.4156244646222"
"914","Arab World","ARB",2004,"48.8085351069365"
"915","Argentina","ARG",2004,"51.0819628752552"
"916","Armenia","ARM",2004,"51.5375504546954"
"917","Aruba","ABW",2004,"52.3748759393166"
"918","Australia","AUS",2004,"50.1105177635258"
"919","Austria","AUT",2004,"51.4082505187502"
"920","Azerbaijan","AZE",2004,"50.8247991095052"
"921","Bahamas, The","BHS",2004,"51.2263633235051"
"922","Bahrain","BHR",2004,"40.6109489114332"
"923","Bangladesh","BGD",2004,"49.0252328207082"
"924","Barbados","BRB",2004,"51.9918269001908"
"925","Belarus","BLR",2004,"53.2467541843672"
"926","Belgium","BEL",2004,"51.0608623585116"
"927","Belize","BLZ",2004,"49.7234547331438"
"928","Benin","BEN",2004,"50.6102643561692"
"929","Bhutan","BTN",2004,"47.0284673661971"
"930","Bolivia","BOL",2004,"49.8639233519259"
"931","Bosnia and Herzegovina","BIH",2004,"50.1750711994547"
"932","Botswana","BWA",2004,"50.1167370284625"
"933","Brazil","BRA",2004,"50.6423011285687"
"934","Brunei Darussalam","BRN",2004,"48.8540905257239"
"935","Bulgaria","BGR",2004,"51.3133980993808"
"936","Burkina Faso","BFA",2004,"50.7040161608359"
"937","Burundi","BDI",2004,"50.5907568027777"
"938","Cabo Verde","CPV",2004,"51.207394692794"
"939","Cambodia","KHM",2004,"51.470401836927"
"940","Cameroon","CMR",2004,"50.1175430064656"
"941","Canada","CAN",2004,"50.4481621395337"
"942","Caribbean small states","CSS",2004,"50.4897961054752"
"943","Central African Republic","CAF",2004,"50.8156180602503"
"944","Central Europe and the Baltics","CEB",2004,"51.6648574275877"
"945","Chad","TCD",2004,"50.1059368942767"
"946","Channel Islands","CHI",2004,"50.935561794085"
"947","Chile","CHL",2004,"50.6746100497332"
"948","China","CHN",2004,"48.5865045660262"
"949","Colombia","COL",2004,"50.602320836898"
"950","Comoros","COM",2004,"49.641726930841"
"951","Congo, Dem. Rep.","ZAR",2004,"50.3167116988529"
"952","Congo, Rep.","COG",2004,"50.0536835343926"
"953","Costa Rica","CRI",2004,"49.8509328429948"
"954","Cote d'Ivoire","CIV",2004,"48.6133308348101"
"955","Croatia","HRV",2004,"51.8538806329239"
"956","Cuba","CUB",2004,"49.7327830700634"
"957","Curacao","CUW",2004,"53.0535959545511"
"958","Cyprus","CYP",2004,"49.4958295064022"
"959","Czech Republic","CZE",2004,"51.3435058530635"
"960","Denmark","DNK",2004,"50.5042654221569"
"961","Djibouti","DJI",2004,"49.7428495500518"
"962","Dominican Republic","DOM",2004,"49.9682686921681"
"963","East Asia & Pacific (all income levels)","EAS",2004,"49.2683825037738"
"964","East Asia & Pacific (developing only)","EAP",2004,"49.0942585748059"
"965","Ecuador","ECU",2004,"49.9095424047042"
"966","Egypt, Arab Rep.","EGY",2004,"49.6355647695744"
"967","El Salvador","SLV",2004,"52.2093254632968"
"968","Equatorial Guinea","GNQ",2004,"48.6845122327413"
"969","Eritrea","ERI",2004,"50.1539007291096"
"970","Estonia","EST",2004,"53.4948872391091"
"971","Ethiopia","ETH",2004,"50.1194344572362"
"972","Euro area","EMU",2004,"51.1248171501335"
"973","Europe & Central Asia (all income levels)","ECS",2004,"51.6499832872319"
"974","Europe & Central Asia (developing only)","ECA",2004,"51.5568148876532"
"975","European Union","EUU",2004,"51.1783099728224"
"976","Fiji","FJI",2004,"49.0487624563912"
"977","Finland","FIN",2004,"51.0901457722379"
"978","Fragile and conflict affected situations","FCS",2004,"49.9399910990114"
"979","France","FRA",2004,"51.1810612834125"
"980","French Polynesia","PYF",2004,"48.6881033791216"
"981","Gabon","GAB",2004,"50.0220404237698"
"982","Gambia, The","GMB",2004,"50.4180387989908"
"983","Georgia","GEO",2004,"52.8302925177105"
"984","Germany","DEU",2004,"51.0419289071599"
"985","Ghana","GHA",2004,"49.9168517750516"
"986","Greece","GRC",2004,"50.7304888357699"
"987","Grenada","GRD",2004,"50.3521435459832"
"988","Guam","GUM",2004,"49.0100762355083"
"989","Guatemala","GTM",2004,"51.1963267385019"
"990","Guinea","GIN",2004,"50.0416333369291"
"991","Guinea-Bissau","GNB",2004,"50.434692725881"
"992","Guyana","GUY",2004,"50.4644538523934"
"993","Haiti","HTI",2004,"50.5958867801959"
"994","Heavily indebted poor countries (HIPC)","HPC",2004,"50.1685911727081"
"995","High income","HIC",2004,"50.9364451152349"
"996","High income: nonOECD","NOC",2004,"51.1647321797008"
"997","High income: OECD","OEC",2004,"50.8739346843856"
"998","Honduras","HND",2004,"50.0047828100771"
"999","Hong Kong SAR, China","HKG",2004,"52.0213017076884"
"1000","Hungary","HUN",2004,"52.5198985135531"
"1001","Iceland","ISL",2004,"49.7604782246728"
"1002","India","IND",2004,"48.1769032084989"
"1003","Indonesia","IDN",2004,"49.8368686908002"
"1004","Iran, Islamic Rep.","IRN",2004,"48.9683462899552"
"1005","Iraq","IRQ",2004,"49.451990518428"
"1006","Ireland","IRL",2004,"50.0752104545566"
"1007","Israel","ISR",2004,"50.6733878976112"
"1008","Italy","ITA",2004,"51.3811140308175"
"1009","Jamaica","JAM",2004,"50.4641618829083"
"1010","Japan","JPN",2004,"51.186098411539"
"1011","Jordan","JOR",2004,"48.1422985737774"
"1012","Kazakhstan","KAZ",2004,"52.0099285532801"
"1013","Kenya","KEN",2004,"50.0447942444071"
"1014","Kiribati","KIR",2004,"50.7283671102767"
"1015","Korea, Dem. Rep.","PRK",2004,"51.2019393470939"
"1016","Korea, Rep.","KOR",2004,"49.9777685987544"
"1017","Kuwait","KWT",2004,"41.0804562894905"
"1018","Kyrgyz Republic","KGZ",2004,"50.5419087880587"
"1019","Lao PDR","LAO",2004,"50.5155601076818"
"1020","Latin America & Caribbean (all income levels)","LCN",2004,"50.4945276619453"
"1021","Latin America & Caribbean (developing only)","LAC",2004,"50.4483162930403"
"1022","Latvia","LVA",2004,"54.126636345309"
"1023","Least developed countries: UN classification","LDC",2004,"50.0831605601649"
"1024","Lebanon","LBN",2004,"49.3731348383274"
"1025","Lesotho","LSO",2004,"51.320159285204"
"1026","Liberia","LBR",2004,"49.8966446160527"
"1027","Libya","LBY",2004,"48.2023676432839"
"1028","Lithuania","LTU",2004,"53.402002688375"
"1029","Low & middle income","LMY",2004,"49.2905534569498"
"1030","Low income","LIC",2004,"50.352336410756"
"1031","Lower middle income","LMC",2004,"49.080908681975"
"1032","Luxembourg","LUX",2004,"50.6863261521028"
"1033","Macao SAR, China","MAC",2004,"52.0289851912102"
"1034","Macedonia, FYR","MKD",2004,"50.1025291840247"
"1035","Madagascar","MDG",2004,"50.2106498165579"
"1036","Malawi","MWI",2004,"50.2773699190288"
"1037","Malaysia","MYS",2004,"49.4873998629245"
"1038","Maldives","MDV",2004,"49.6550712363754"
"1039","Mali","MLI",2004,"49.862014450346"
"1040","Malta","MLT",2004,"50.5679026105282"
"1041","Mauritania","MRT",2004,"49.8046254309301"
"1042","Mauritius","MUS",2004,"50.4459897930229"
"1043","Mexico","MEX",2004,"50.3193201134233"
"1044","Micronesia, Fed. Sts.","FSM",2004,"49.2432559230589"
