"","X","CountryName","CountryCode","Year","Percentage"
"896",896,"Mali","MLI",2003,3.07307721928302
"897",897,"Malta","MLT",2003,0.657732334391546
"898",898,"Marshall Islands","MHL",2003,-0.0882274022476803
"899",899,"Mauritania","MRT",2003,3.0727285219817
"900",900,"Mauritius","MUS",2003,0.723661765578573
"901",901,"Mexico","MEX",2003,1.23326385978506
"902",902,"Micronesia","FSM",2003,-0.156221529533676
"903",903,"Middle East & North Africa","MNA",2003,1.71836720674628
"904",904,"Middle East & North Africa (all income levels)","MEA",2003,1.89055080775498
"905",905,"Middle income","MIC",2003,1.31332207940251
"906",906,"Moldova","MDA",2003,-0.281594716487107
"907",907,"Monaco","MCO",2003,0.951110693776623
"908",908,"Mongolia","MNG",2003,1.03987707249782
"909",909,"Montenegro","MNE",2003,0.399151168806326
"910",910,"Morocco","MAR",2003,0.933796336360155
"911",911,"Mozambique","MOZ",2003,2.95246582507772
"912",912,"Myanmar","MMR",2003,0.944399866724297
"913",913,"Namibia","NAM",2003,1.15696467119785
"914",914,"Nepal","NPL",2003,1.42525367907468
"915",915,"Netherlands","NLD",2003,0.471814398788212
"916",916,"New Caledonia","NCL",2003,1.51361216423452
"917",917,"New Zealand","NZL",2003,1.97355854434158
"918",918,"Nicaragua","NIC",2003,1.32802444099003
"919",919,"Niger","NER",2003,3.66450954742508
"920",920,"Nigeria","NGA",2003,2.54776752379079
"921",921,"North America","NAC",2003,0.876712765852233
"922",922,"Northern Mariana Islands","MNP",2003,-1.37734518044727
"923",923,"Norway","NOR",2003,0.586532691986894
"924",924,"OECD members","OED",2003,0.710686457922691
"925",925,"Oman","OMN",2003,2.62837334169328
"926",926,"Other small states","OSS",2003,1.71647668657002
"927",927,"Pacific island small states","PSS",2003,1.03255450386574
"928",928,"Pakistan","PAK",2003,2.04446757963245
"929",929,"Palau","PLW",2003,0.636539386707593
"930",930,"Panama","PAN",2003,1.82077896736574
"931",931,"Papua New Guinea","PNG",2003,2.48573899134503
"932",932,"Paraguay","PRY",2003,1.78716468146094
"933",933,"Peru","PER",2003,1.25619516939059
"934",934,"Philippines","PHL",2003,2.04231327067831
"935",935,"Poland","POL",2003,-0.067492701646486
"936",936,"Portugal","PRT",2003,0.375411414855816
"937",937,"Puerto Rico","PRI",2003,0.0625899064015263
"938",938,"Qatar","QAT",2003,5.18743943926942
"939",939,"Romania","ROM",2003,-0.7212622974018
"940",940,"Russia","RUS",2003,-0.453719859743564
"941",941,"Rwanda","RWA",2003,1.71192264874084
"942",942,"Samoa","WSM",2003,0.612530812674518
"943",943,"San Marino","SMR",2003,1.33424731800312
"944",944,"Sao Tome and Principe","STP",2003,2.26099832719882
"945",945,"Saudi Arabia","SAU",2003,2.99759620691555
"946",946,"Senegal","SEN",2003,2.69556277251825
"947",947,"Serbia","SRB",2003,-0.259535430666336
"948",948,"Seychelles","SYC",2003,-1.08109161042157
"949",949,"Sierra Leone","SLE",2003,4.97457810373873
"950",950,"Singapore","SGP",2003,-1.47636203055997
"951",951,"Sint Maarten (Dutch part)","SXM",2003,3.68961013841701
"952",952,"Slovak Republic","SVK",2003,-0.0658215070322074
"953",953,"Slovenia","SVN",2003,0.0602967792572922
"954",954,"Small states","SST",2003,1.35738866415107
"955",955,"Solomon Islands","SLB",2003,2.60078545840681
"956",956,"Somalia","SOM",2003,2.67124038451861
"957",957,"South Africa","ZAF",2003,1.2668754918032
"958",958,"South Asia","SAS",2003,1.75279847793929
"959",959,"South Sudan","SSD",2003,3.61756992314178
"960",960,"Spain","ESP",2003,1.80845446818345
"961",961,"Sri Lanka","LKA",2003,1.32306229866305
"962",962,"St. Kitts and Nevis","KNA",2003,1.57693299025681
"963",963,"St. Lucia","LCA",2003,0.962164044906246
"964",964,"St. Martin (French part)","MAF",2003,-0.317443208940852
"965",965,"St. Vincent and the Grenadines","VCT",2003,0.188449229919342
"966",966,"Sub-Saharan Africa","SSA",2003,2.67319902414241
"967",967,"Sub-Saharan Africa (all income levels)","SSF",2003,2.67331203951635
"968",968,"Sudan","SDN",2003,2.65503378310068
"969",969,"Suriname","SUR",2003,0.281339772721275
"970",970,"Swaziland","SWZ",2003,0.530288633733338
"971",971,"Sweden","SWE",2003,0.372092942799084
"972",972,"Switzerland","CHE",2003,0.74191960337232
"973",973,"Syrian Arab Republic","SYR",2003,1.7889769411387
"974",974,"Tajikistan","TJK",2003,1.95306001482575
"975",975,"Tanzania","TZA",2003,2.77994871160089
"976",976,"Thailand","THA",2003,1.05555737025187
"977",977,"Timor-Leste","TMP",2003,3.79309921637731
"978",978,"Togo","TGO",2003,2.70170902230048
"979",979,"Tonga","TON",2003,0.605204983023611
"980",980,"Trinidad and Tobago","TTO",2003,0.484955039053313
"981",981,"Tunisia","TUN",2003,0.92809275221278
"982",982,"Turkey","TUR",2003,1.4244989628626
"983",983,"Turkmenistan","TKM",2003,1.03510706860372
"984",984,"Turks and Caicos Islands","TCA",2003,7.40948297359111
"985",985,"Tuvalu","TUV",2003,0.62761712292362
"986",986,"Uganda","UGA",2003,3.3429779638305
"987",987,"Ukraine","UKR",2003,-0.811436362424381
"988",988,"United Arab Emirates","ARE",2003,6.60475570993521
"989",989,"United Kingdom","GBR",2003,0.465641113602993
"990",990,"United States","USA",2003,0.859481712840946
"991",991,"Upper middle income","UMC",2003,0.890096224213949
"992",992,"Uruguay","URY",2003,-0.064117528751032
"993",993,"Uzbekistan","UZB",2003,1.16367524443693
"994",994,"Vanuatu","VUT",2003,2.54823927782766
"995",995,"Venezuela","VEN",2003,1.78873106653686
"996",996,"Vietnam","VNM",2003,1.16210103654334
"997",997,"Virgin Islands","VIR",2003,-0.113734622256804
"998",998,"West Bank and Gaza","WBG",2003,2.55524755562296
"999",999,"World","WLD",2003,1.26530769125036
"1000",1000,"Yemen","YEM",2003,2.83698790790162
"1001",1001,"Zambia","ZMB",2003,2.53517257884467
"1002",1002,"Zimbabwe","ZWE",2003,0.649749574317432
"1008",1008,"Afghanistan","AFG",2004,4.31513158794839
"1009",1009,"Albania","ALB",2004,-0.417931377925999
"1010",1010,"Algeria","DZA",2004,1.29529591506926
"1011",1011,"American Samoa","ASM",2004,0.244976005061715
"1012",1012,"Andorra","ADO",2004,4.64294464684047
"1013",1013,"Angola","AGO",2004,3.55530348961614
"1014",1014,"Antigua and Barbuda","ATG",2004,1.00110292370433
"1015",1015,"Arab League states","ARB",2004,2.21853865944593
"1016",1016,"Argentina","ARG",2004,1.08856866353167
"1017",1017,"Armenia","ARM",2004,-0.344352298457002
"1018",1018,"Aruba","ABW",2004,1.7644782118065
"1019",1019,"Australia","AUS",2004,1.15935216218033
"1020",1020,"Austria","AUT",2004,0.620413127334181
"1021",1021,"Azerbaijan","AZE",2004,0.875427280482454
"1022",1022,"Bahamas, The","BHS",2004,2.12511287342056
"1023",1023,"Bahrain","BHR",2004,5.91335262374852
"1024",1024,"Bangladesh","BGD",2004,1.6058033327015
"1025",1025,"Barbados","BRB",2004,0.304390793782755
"1026",1026,"Belarus","BLR",2004,-0.686232016459154
"1027",1027,"Belgium","BEL",2004,0.432788248129175
"1028",1028,"Belize","BLZ",2004,2.55068237537369
"1029",1029,"Benin","BEN",2004,3.29908200503968
"1030",1030,"Bermuda","BMU",2004,0.655349388077386
"1031",1031,"Bhutan","BTN",2004,2.84034000647867
"1032",1032,"Bolivia","BOL",2004,1.76985814676158
"1033",1033,"Bosnia and Herzegovina","BIH",2004,0.22396431795548
"1034",1034,"Botswana","BWA",2004,1.38843123961756
"1035",1035,"Brazil","BRA",2004,1.34637132994086
"1036",1036,"Brunei","BRN",2004,1.74210404495384
"1037",1037,"Bulgaria","BGR",2004,-0.543375462654425
"1038",1038,"Burkina Faso","BFA",2004,2.93205077386823
"1039",1039,"Burundi","BDI",2004,3.45783600756093
"1040",1040,"Cambodia","KHM",2004,1.6231665963342
"1041",1041,"Cameroon","CMR",2004,2.5741423066732
"1042",1042,"Canada","CAN",2004,1.00203442432575
"1043",1043,"Cape Verde","CPV",2004,1.35459212285713
"1044",1044,"Caribbean small states","CSS",2004,0.5452543774297
"1045",1045,"Cayman Islands","CYM",2004,2.71523468161588
"1046",1046,"Central African Republic","CAF",2004,1.63321664595548
"1047",1047,"Central Europe and the Baltics","CEB",2004,-0.26082165848986
"1048",1048,"Chad","TCD",2004,3.7455252925752
"1049",1049,"Channel Islands","CHI",2004,0.744423563324296
"1050",1050,"Chile","CHL",2004,1.16206826581064
"1051",1051,"China","CHN",2004,0.593932815112141
"1052",1052,"Colombia","COL",2004,1.34788776903394
"1053",1053,"Comoros","COM",2004,2.40825670166935
"1054",1054,"Congo","COG",2004,2.40302564528861
"1055",1055,"Congo, Dem. Rep.","ZAR",2004,3.20396662207463
"1056",1056,"Costa Rica","CRI",2004,1.46926578806343
"1057",1057,"Cote d'Ivoire","CIV",2004,1.76225173256362
"1058",1058,"Croatia","HRV",2004,-0.0225250592235249
"1059",1059,"Cuba","CUB",2004,0.230170709579933
"1060",1060,"Curacao","CUW",2004,1.72502952808587
"1061",1061,"Cyprus","CYP",2004,1.75547724306791
"1062",1062,"Czech Republic","CZE",2004,0.0304348483027166
"1063",1063,"Dem. People's Rep. Korea","PRK",2004,0.807518431473291
"1064",1064,"Denmark","DNK",2004,0.258432282052875
"1065",1065,"Djibouti","DJI",2004,1.44173592206785
"1066",1066,"Dominica","DMA",2004,0.380388397380067
"1067",1067,"Dominican Republic","DOM",2004,1.49678878800364
"1068",1068,"East Asia & Pacific","EAP",2004,0.827073512926461
"1069",1069,"East Asia & Pacific (all income levels)","EAS",2004,0.769181382265856
"1070",1070,"Ecuador","ECU",2004,1.64221003405918
"1071",1071,"Egypt","EGY",2004,1.84921320734656
"1072",1072,"El Salvador","SLV",2004,0.408591186178445
"1073",1073,"Equatorial Guinea","GNQ",2004,3.25752855406523
"1074",1074,"Eritrea","ERI",2004,3.4169156091168
"1075",1075,"Estonia","EST",2004,-0.597820510395586
"1076",1076,"Ethiopia","ETH",2004,2.82405373017231
"1077",1077,"Euro area","EMU",2004,0.55454523191662
"1078",1078,"Europe & Central Asia","ECA",2004,0.400686240288678
"1079",1079,"Europe & Central Asia (all income levels)","ECS",2004,0.305473202123437
"1080",1080,"European Union","EUU",2004,0.404121567349165
"1081",1081,"Faeroe Islands","FRO",2004,0.606789121341961
"1082",1082,"Fiji","FJI",2004,0.211501007598663
"1083",1083,"Finland","FIN",2004,0.290350361518584
"1084",1084,"Fragile and conflict affected situations","FCS",2004,2.55455446540174
"1085",1085,"France","FRA",2004,0.736319943392166
"1086",1086,"French Polynesia","PYF",2004,1.30911018612754
"1087",1087,"Gabon","GAB",2004,2.20828393553477
"1088",1088,"Gambia, The","GMB",2004,3.23385818399295
"1089",1089,"Georgia","GEO",2004,-0.245166188116453
"1090",1090,"Germany","DEU",2004,-0.021709727650009
"1091",1091,"Ghana","GHA",2004,2.60112095016414
"1092",1092,"Greece","GRC",2004,0.338905010346333
"1093",1093,"Greenland","GRL",2004,0.256870544844429
"1094",1094,"Grenada","GRD",2004,0.278986465753979
"1095",1095,"Guam","GUM",2004,0.234797602941182
"1096",1096,"Guatemala","GTM",2004,2.39188109715391
"1097",1097,"Guinea","GIN",2004,1.95456609643168
"1098",1098,"Guinea-Bissau","GNB",2004,2.12463683301507
"1099",1099,"Guyana","GUY",2004,-0.0505152907053056
"1100",1100,"Haiti","HTI",2004,1.57639286614766
"1101",1101,"Heavily indebted poor countries (HIPC)","HPC",2004,2.88807945683594
"1102",1102,"High income","HIC",2004,0.60586679501931
"1103",1103,"High income: nonOECD","NOC",2004,0.602357576237083
"1104",1104,"High income: OECD","OEC",2004,0.606908501738971
"1105",1105,"Honduras","HND",2004,1.89917915232899
"1106",1106,"Hong Kong SAR, China","HKG",2004,0.77991856230718
"1107",1107,"Hungary","HUN",2004,-0.221439378654807
"1108",1108,"Iceland","ISL",2004,0.8779361576874
"1109",1109,"India","IND",2004,1.61537731932809
"1110",1110,"Indonesia","IDN",2004,1.33498575316173
"1111",1111,"Iran","IRN",2004,1.16056966052114
"1112",1112,"Iraq","IRQ",2004,2.69251864951445
"1113",1113,"Ireland","IRL",2004,1.82831381790901
"1114",1114,"Isle of Man","IMY",2004,0.833490522940125
"1115",1115,"Israel","ISR",2004,1.76762364154994
"1116",1116,"Italy","ITA",2004,0.647182705470772
"1117",1117,"Jamaica","JAM",2004,0.359395234376269
"1118",1118,"Japan","JPN",2004,0.0336622582725446
"1119",1119,"Jordan","JOR",2004,2.4106772885812
"1120",1120,"Kazakhstan","KAZ",2004,0.694922852561685
"1121",1121,"Kenya","KEN",2004,2.60759015336192
"1122",1122,"Kiribati","KIR",2004,1.84248149740836
"1123",1123,"Korea","KOR",2004,0.375613356428343
"1124",1124,"Kosovo","KSV",2004,0.0678386264869726
"1125",1125,"Kuwait","KWT",2004,3.30135273078538
"1126",1126,"Kyrgyz Republic","KGZ",2004,1.21010542490902
"1127",1127,"Lao PDR","LAO",2004,1.42183801663343
"1128",1128,"Latin America & Caribbean","LAC",2004,1.35303157424222
"1129",1129,"Latin America & Caribbean (all income levels)","LCN",2004,1.32972702431324
"1130",1130,"Latvia","LVA",2004,-1.09131295557421
"1131",1131,"Least developed countries: UN classification","LDC",2004,2.51641232577914
"1132",1132,"Lebanon","LBN",2004,4.27858168877176
"1133",1133,"Lesotho","LSO",2004,0.696125955225036
"1134",1134,"Liberia","LBR",2004,1.91549026370398
"1135",1135,"Libya","LBY",2004,1.66295835947187
"1136",1136,"Liechtenstein","LIE",2004,0.810356022515825
"1137",1137,"Lithuania","LTU",2004,-1.12299127483243
"1138",1138,"Low & middle income","LMY",2004,1.42666900208117
"1139",1139,"Low income","LIC",2004,2.76651926405494
"1140",1140,"Lower middle income","LMC",2004,1.67164058471494
"1141",1141,"Luxembourg","LUX",2004,1.42133256471314
"1142",1142,"Macao SAR, China","MAC",2004,1.72108416930952
"1143",1143,"Macedonia","MKD",2004,0.219525686957198
"1144",1144,"Madagascar","MDG",2004,2.96001100158472
"1145",1145,"Malawi","MWI",2004,2.58926035780481
"1146",1146,"Malaysia","MYS",2004,1.84303881206373
"1147",1147,"Maldives","MDV",2004,1.65439727843941
"1148",1148,"Mali","MLI",2004,3.1430232223812
"1149",1149,"Malta","MLT",2004,0.67162845452858
"1150",1150,"Marshall Islands","MHL",2004,-0.0787031301122998
"1151",1151,"Mauritania","MRT",2004,2.98705822540111
"1152",1152,"Mauritius","MUS",2004,0.627103982385528
"1153",1153,"Mexico","MEX",2004,1.27301550181981
"1154",1154,"Micronesia","FSM",2004,-0.225876538809589
"1155",1155,"Middle East & North Africa","MNA",2004,1.71491292813913
"1156",1156,"Middle East & North Africa (all income levels)","MEA",2004,1.93319029426351
"1157",1157,"Middle income","MIC",2004,1.29159353411632
"1158",1158,"Moldova","MDA",2004,-0.247449868318115
"1159",1159,"Monaco","MCO",2004,1.14331778303481
"1160",1160,"Mongolia","MNG",2004,1.11067814396143
"1161",1161,"Montenegro","MNE",2004,0.177216475615812
"1162",1162,"Morocco","MAR",2004,0.936223458766642
"1163",1163,"Mozambique","MOZ",2004,2.94032885696021
"1164",1164,"Myanmar","MMR",2004,0.872632811819223
"1165",1165,"Namibia","NAM",2004,1.11537489724426
"1166",1166,"Nepal","NPL",2004,1.31517585735847
"1167",1167,"Netherlands","NLD",2004,0.347475412048658
"1168",1168,"New Caledonia","NCL",2004,1.51338494634146
"1169",1169,"New Zealand","NZL",2004,1.48621908244575
"1170",1170,"Nicaragua","NIC",2004,1.30472415530026
"1171",1171,"Niger","NER",2004,3.67781791287904
"1172",1172,"Nigeria","NGA",2004,2.57024330871753
"1173",1173,"North America","NAC",2004,0.937332826368205
"1174",1174,"Northern Mariana Islands","MNP",2004,-2.1226629961199
"1175",1175,"Norway","NOR",2004,0.590930939690253
"1176",1176,"OECD members","OED",2004,0.711395218646246
"1177",1177,"Oman","OMN",2004,2.61200394893539
"1178",1178,"Other small states","OSS",2004,1.69380648326276
"1179",1179,"Pacific island small states","PSS",2004,1.07462195059655
"1180",1180,"Pakistan","PAK",2004,2.02780803999861
"1181",1181,"Palau","PLW",2004,0.531579532993723
"1182",1182,"Panama","PAN",2004,1.79794115305419
"1183",1183,"Papua New Guinea","PNG",2004,2.4623208994057
"1184",1184,"Paraguay","PRY",2004,1.69375734510773
"1185",1185,"Peru","PER",2004,1.23759290793585
"1186",1186,"Philippines","PHL",2004,1.93899319897766
"1187",1187,"Poland","POL",2004,-0.0585127351273288
"1188",1188,"Portugal","PRT",2004,0.239128989611917
"1189",1189,"Puerto Rico","PRI",2004,0.0204626359646878
"1190",1190,"Qatar","QAT",2004,9.13765038794951
"1191",1191,"Romania","ROM",2004,-0.569786272532879
"1192",1192,"Russia","RUS",2004,-0.402613760305718
"1193",1193,"Rwanda","RWA",2004,1.6270246740845
"1194",1194,"Samoa","WSM",2004,0.626700997211023
"1195",1195,"San Marino","SMR",2004,1.29245323863019
"1196",1196,"Sao Tome and Principe","STP",2004,2.27981868997606
"1197",1197,"Saudi Arabia","SAU",2004,2.9431995177558
"1198",1198,"Senegal","SEN",2004,2.7145053018788
"1199",1199,"Serbia","SRB",2004,-0.233328451597809
"1200",1200,"Seychelles","SYC",2004,-0.362976805057872
"1201",1201,"Sierra Leone","SLE",2004,4.68171369839744
"1202",1202,"Singapore","SGP",2004,1.25341253334079
"1203",1203,"Sint Maarten (Dutch part)","SXM",2004,4.41712183131375
"1204",1204,"Slovak Republic","SVK",2004,-0.0203617202597358
"1205",1205,"Slovenia","SVN",2004,0.0640662022616923
"1206",1206,"Small states","SST",2004,1.352035624572
"1207",1207,"Solomon Islands","SLB",2004,2.54140838636525
"1208",1208,"Somalia","SOM",2004,2.60233155674464
"1209",1209,"South Africa","ZAF",2004,1.29378742687435
"1210",1210,"South Asia","SAS",2004,1.70462581301001
"1211",1211,"South Sudan","SSD",2004,3.72706825728924
"1212",1212,"Spain","ESP",2004,1.7254663034483
"1213",1213,"Sri Lanka","LKA",2004,1.3572524967932
"1214",1214,"St. Kitts and Nevis","KNA",2004,1.5462562897863
"1215",1215,"St. Lucia","LCA",2004,1.04235191003844
"1216",1216,"St. Martin (French part)","MAF",2004,0.550323017267274
"1217",1217,"St. Vincent and the Grenadines","VCT",2004,0.192700493436795
"1218",1218,"Sub-Saharan Africa","SSA",2004,2.69318826429095
"1219",1219,"Sub-Saharan Africa (all income levels)","SSF",2004,2.69333989345873
"1220",1220,"Sudan","SDN",2004,2.63453441908913
"1221",1221,"Suriname","SUR",2004,0.34208434377638
"1222",1222,"Swaziland","SWZ",2004,0.625459036753069
"1223",1223,"Sweden","SWE",2004,0.393298991357658
"1224",1224,"Switzerland","CHE",2004,0.687425960233006
"1225",1225,"Syrian Arab Republic","SYR",2004,2.10192637586907
"1226",1226,"Tajikistan","TJK",2004,2.02676751108042
"1227",1227,"Tanzania","TZA",2004,2.85870716701929
"1228",1228,"Thailand","THA",2004,0.90195664557434
"1229",1229,"Timor-Leste","TMP",2004,3.51007063036365
"1230",1230,"Togo","TGO",2004,2.71317501671954
"1231",1231,"Tonga","TON",2004,0.620523228931259
"1232",1232,"Trinidad and Tobago","TTO",2004,0.503615818948441
"1233",1233,"Tunisia","TUN",2004,0.936675504286301
"1234",1234,"Turkey","TUR",2004,1.37326779417404
"1235",1235,"Turkmenistan","TKM",2004,1.04528420803007
"1236",1236,"Turks and Caicos Islands","TCA",2004,6.66266137723098
"1237",1237,"Tuvalu","TUV",2004,0.582243275143323
"1238",1238,"Uganda","UGA",2004,3.36405215017792
"1239",1239,"Ukraine","UKR",2004,-0.758627911477708
"1240",1240,"United Arab Emirates","ARE",2004,9.21880536897893
"1241",1241,"United Kingdom","GBR",2004,0.568943113421317
"1242",1242,"United States","USA",2004,0.925483968943482
"1243",1243,"Upper middle income","UMC",2004,0.865459357045296
"1244",1244,"Uruguay","URY",2004,-0.0463477263699301
"1245",1245,"Uzbekistan","UZB",2004,1.15376921505544
"1246",1246,"Vanuatu","VUT",2004,2.5706749390196
"1247",1247,"Venezuela","VEN",2004,1.75167280601805
"1248",1248,"Vietnam","VNM",2004,1.1970214044622
"1249",1249,"Virgin Islands","VIR",2004,-0.124979764919961
"1250",1250,"West Bank and Gaza","WBG",2004,2.55527589181892
"1251",1251,"World","WLD",2004,1.25792918041157
"1252",1252,"Yemen","YEM",2004,2.83746845116036
"1253",1253,"Zambia","ZMB",2004,2.58854852280949
"1254",1254,"Zimbabwe","ZWE",2004,0.730570572761357
"1260",1260,"Afghanistan","AFG",2005,3.75869629983257
"1261",1261,"Albania","ALB",2005,-0.511790116421897
"1262",1262,"Algeria","DZA",2005,1.36390473583863
"1263",1263,"American Samoa","ASM",2005,-0.244976005061708
"1264",1264,"Andorra","ADO",2005,3.61784253998995
"1265",1265,"Angola","AGO",2005,3.50771162949218
"1266",1266,"Antigua and Barbuda","ATG",2005,1.0311566078039
"1267",1267,"Arab League states","ARB",2005,2.2848335696323
"1268",1268,"Argentina","ARG",2005,1.07023021299288
"1269",1269,"Armenia","ARM",2005,-0.36633661230182
"1270",1270,"Aruba","ABW",2005,1.29697501067185
"1271",1271,"Australia","AUS",2005,1.31978955436191
"1272",1272,"Austria","AUT",2005,0.681267248299787
"1273",1273,"Azerbaijan","AZE",2005,1.02226559239828
"1274",1274,"Bahamas, The","BHS",2005,2.05720208000751
"1275",1275,"Bahrain","BHR",2005,7.05066797186552
"1276",1276,"Bangladesh","BGD",2005,1.47034775026596
"1277",1277,"Barbados","BRB",2005,0.337047754297395
"1278",1278,"Belarus","BLR",2005,-0.690973718074219
"1279",1279,"Belgium","BEL",2005,0.550055708089009
"1280",1280,"Belize","BLZ",2005,2.57234884028636
"1281",1281,"Benin","BEN",2005,3.22366881609206
"1282",1282,"Bermuda","BMU",2005,0.649513649199873
"1283",1283,"Bhutan","BTN",2005,2.63404466728639
"1284",1284,"Bolivia","BOL",2005,1.74285886671485
"1285",1285,"Bosnia and Herzegovina","BIH",2005,0.195972278794453
"1286",1286,"Botswana","BWA",2005,1.52732083545816
"1287",1287,"Brazil","BRA",2005,1.26157825677543
"1288",1288,"Brunei","BRN",2005,1.72498560165676
"1289",1289,"Bulgaria","BGR",2005,-0.53167882270332
"1290",1290,"Burkina Faso","BFA",2005,2.97859809375221
"1291",1291,"Burundi","BDI",2005,3.49616322179139
"1292",1292,"Cambodia","KHM",2005,1.57177054907178
"1293",1293,"Cameroon","CMR",2005,2.56713890569511
"1294",1294,"Canada","CAN",2005,0.985903766968816
"1295",1295,"Cape Verde","CPV",2005,1.11089989145055
"1296",1296,"Caribbean small states","CSS",2005,0.57394966968134
"1297",1297,"Cayman Islands","CYM",2005,2.7607516361954
"1298",1298,"Central African Republic","CAF",2005,1.68368411506199
"1299",1299,"Central Europe and the Baltics","CEB",2005,-0.258820914969291
"1300",1300,"Chad","TCD",2005,3.61477548572222
"1301",1301,"Channel Islands","CHI",2005,0.733738184584848
"1302",1302,"Chile","CHL",2005,1.14624045776114
"1303",1303,"China","CHN",2005,0.588124989556992
"1304",1304,"Colombia","COL",2005,1.30563499013098
"1305",1305,"Comoros","COM",2005,2.41533016311682
"1306",1306,"Congo","COG",2005,2.61721744447465
"1307",1307,"Congo, Dem. Rep.","ZAR",2005,3.2151508796998
"1308",1308,"Costa Rica","CRI",2005,1.44175231492684
"1309",1309,"Cote d'Ivoire","CIV",2005,1.83772527873051
"1310",1310,"Croatia","HRV",2005,0.0675599620337599
"1311",1311,"Cuba","CUB",2005,0.181070555511575
"1312",1312,"Curacao","CUW",2005,2.55007380740239
"1313",1313,"Cyprus","CYP",2005,1.63632762953868
"1314",1314,"Czech Republic","CZE",2005,0.138325980046718
"1315",1315,"Dem. People's Rep. Korea","PRK",2005,0.733484390214466
"1316",1316,"Denmark","DNK",2005,0.275481733409308
"1317",1317,"Djibouti","DJI",2005,1.39221549489518
"1318",1318,"Dominica","DMA",2005,0.308092273773846
"1319",1319,"Dominican Republic","DOM",2005,1.46746228240086
"1320",1320,"East Asia & Pacific","EAP",2005,0.805588671420082
"1321",1321,"East Asia & Pacific (all income levels)","EAS",2005,0.7470820003564
"1322",1322,"Ecuador","ECU",2005,1.65603357636801
"1323",1323,"Egypt","EGY",2005,1.81244151506753
"1324",1324,"El Salvador","SLV",2005,0.372582143304354
"1325",1325,"Equatorial Guinea","GNQ",2005,3.19246764356036
"1326",1326,"Eritrea","ERI",2005,3.06010955631921
"1327",1327,"Estonia","EST",2005,-0.572255524659659
"1328",1328,"Ethiopia","ETH",2005,2.78144042214021
"1329",1329,"Euro area","EMU",2005,0.51936871711132
"1330",1330,"Europe & Central Asia","ECA",2005,0.430174089053864
"1331",1331,"Europe & Central Asia (all income levels)","ECS",2005,0.316604204872078
"1332",1332,"European Union","EUU",2005,0.399248198052675
"1333",1333,"Faeroe Islands","FRO",2005,0.485276771489502
"1334",1334,"Fiji","FJI",2005,0.422516518636055
"1335",1335,"Finland","FIN",2005,0.342248594286999
"1336",1336,"Fragile and conflict affected situations","FCS",2005,2.52682013133938
"1337",1337,"France","FRA",2005,0.753805556047502
"1338",1338,"French Polynesia","PYF",2005,1.21297335776365
"1339",1339,"Gabon","GAB",2005,2.22024963554101
"1340",1340,"Gambia, The","GMB",2005,3.23207344632049
"1341",1341,"Georgia","GEO",2005,0.993130044773829
"1342",1342,"Germany","DEU",2005,-0.0567782618352031
"1343",1343,"Ghana","GHA",2005,2.60029289032755
"1344",1344,"Greece","GRC",2005,0.335768079455404
"1345",1345,"Greenland","GRL",2005,0.0421622197627189
"1346",1346,"Grenada","GRD",2005,0.285981285138654
"1347",1347,"Guam","GUM",2005,0.130766455248669
"1348",1348,"Guatemala","GTM",2005,2.34684394612605
"1349",1349,"Guinea","GIN",2005,2.1350680266574
"1350",1350,"Guinea-Bissau","GNB",2005,2.139790064342
"1351",1351,"Guyana","GUY",2005,0.0448588469369188
"1352",1352,"Haiti","HTI",2005,1.56920163777149
"1353",1353,"Heavily indebted poor countries (HIPC)","HPC",2005,2.87327958271311
"1354",1354,"High income","HIC",2005,0.616796324689091
"1355",1355,"High income: nonOECD","NOC",2005,0.685401577936233
"1356",1356,"High income: OECD","OEC",2005,0.596431871807582
"1357",1357,"Honduras","HND",2005,1.86059855229991
"1358",1358,"Hong Kong SAR, China","HKG",2005,0.436871406105885
"1359",1359,"Hungary","HUN",2005,-0.198878843237103
"1360",1360,"Iceland","ISL",2005,1.58289197780465
"1361",1361,"India","IND",2005,1.57722142926792
"1362",1362,"Indonesia","IDN",2005,1.32858112750782
"1363",1363,"Iran","IRN",2005,1.14765840388074
"1364",1364,"Iraq","IRQ",2005,2.64881444256633
"1365",1365,"Ireland","IRL",2005,2.17870301355631
"1366",1366,"Isle of Man","IMY",2005,0.886361057616647
"1367",1367,"Israel","ISR",2005,1.76289766113006
"1368",1368,"Italy","ITA",2005,0.491389107503214
"1369",1369,"Jamaica","JAM",2005,0.358335172561952
"1370",1370,"Japan","JPN",2005,0.00939209655766336
"1371",1371,"Jordan","JOR",2005,2.26156727903902
"1372",1372,"Kazakhstan","KAZ",2005,0.888891381801271
"1373",1373,"Kenya","KEN",2005,2.61263095844516
"1374",1374,"Kiribati","KIR",2005,1.95113203166679
"1375",1375,"Korea","KOR",2005,0.205166578077185
"1376",1376,"Kosovo","KSV",2005,0.0679098853744036
"1377",1377,"Kuwait","KWT",2005,4.39172793149143
"1378",1378,"Kyrgyz Republic","KGZ",2005,1.12786445855189
"1379",1379,"Lao PDR","LAO",2005,1.51035333110262
"1380",1380,"Latin America & Caribbean","LAC",2005,1.33185383367496
"1381",1381,"Latin America & Caribbean (all income levels)","LCN",2005,1.30829921086386
"1382",1382,"Latvia","LVA",2005,-1.08057145691172
"1383",1383,"Least developed countries: UN classification","LDC",2005,2.47311303471322
